class,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,X,Y
Vegetation,2603,2795,2509,1814,1240,1344,1403,2896,358205.038,3772334.956
Vegetation,1831,1965,1781,1364,1078,1119,1126,1795,358164.395,3772352.409
Vegetation,2220,2767,2462,1675,1167,1307,1292,3171,358187.056,3772433.868
Vegetation,1847,2092,2015,1423,1083,1160,1117,2048,358200.644,3772384.988
Vegetation,2191,2657,2396,1618,1196,1300,1298,3034,358173.207,3772394.180
Vegetation,2410,2708,2468,1733,1201,1344,1341,2714,358218.903,3772423.386
Vegetation,1964,2137,1946,1461,1090,1215,1210,2269,358210.789,3772351.095
Vegetation,1964,2137,1946,1461,1090,1215,1210,2269,358210.589,3772359.837
Vegetation,2309,2625,2374,1672,1184,1324,1312,2762,358197.363,3772440.556
Vegetation,1675,1776,1622,1265,991,1044,1031,1473,358175.780,3772368.628
Vegetation,2288,2815,2539,1695,1191,1329,1327,3336,358171.113,3772404.606
Vegetation,2107,2607,2313,1631,1256,1418,1399,3565,358192.011,3772391.027
Vegetation,2268,2678,2459,1680,1218,1344,1393,2664,358159.385,3772400.219
Vegetation,2194,2416,2199,1603,1180,1287,1310,2659,358206.829,3772349.739
Vegetation,1784,1998,1799,1376,1114,1114,1152,1918,358180.060,3772355.390
Vegetation,1847,2092,2015,1423,1083,1160,1117,2048,358200.228,3772380.489
Vegetation,1844,2038,1893,1362,1100,1147,1140,2168,358160.711,3772371.684
Vegetation,2601,2754,2506,1777,1185,1307,1340,2738,358174.897,3772326.684
Vegetation,2410,2708,2468,1733,1201,1344,1341,2714,358212.821,3772427.731
Vegetation,2940,3096,2656,1982,1343,1474,1536,3372,358178.863,3772316.901
Vegetation,2870,2971,2716,1941,1285,1411,1474,3099,358203.878,3772328.925
Vegetation,1984,2250,2100,1449,1079,1205,1174,2481,358159.235,3772377.457
Vegetation,2854,3191,2958,1950,1269,1425,1510,3409,358222.268,3772326.373
Vegetation,2381,2819,2544,1769,1212,1360,1396,3088,358213.909,3772414.460
Vegetation,2389,2411,2134,1644,1147,1220,1246,2481,353129.948,3769040.110
Vegetation,2356,2399,2147,1629,1166,1244,1270,2464,353130.025,3769031.938
Vegetation,2936,2631,2407,1919,1391,1531,1674,2816,353126.234,3769073.961
Vegetation,2636,2523,2400,1824,1238,1410,1505,3198,353148.563,3769101.669
Vegetation,2824,2543,2302,1832,1246,1376,1505,2763,353117.153,3769080.790
Vegetation,2792,2492,2296,1805,1353,1483,1636,2849,353118.295,3769067.989
Vegetation,2629,2419,2289,1784,1277,1474,1476,3216,353148.296,3769070.275
Vegetation,2738,2556,2338,1829,1292,1485,1558,3024,353139.421,3769062.583
Vegetation,2738,2556,2338,1829,1292,1485,1558,3024,353132.511,3769065.154
Vegetation,2389,2411,2134,1644,1147,1220,1246,2481,353127.138,3769043.427
Vegetation,2556,2493,2230,1730,1245,1368,1424,2767,353125.617,3769051.497
Vegetation,2669,2503,2410,1867,1263,1428,1522,3126,353148.688,3769090.316
Vegetation,2407,2242,2157,1683,1210,1285,1301,2478,353152.281,3769081.581
Vegetation,2880,2538,2323,1847,1266,1434,1542,2775,353119.029,3769075.490
Vegetation,2363,2433,2173,1646,1170,1202,1232,2332,353136.125,3769041.466
Vegetation,2824,2543,2302,1832,1246,1376,1505,2763,353113.348,3769088.004
Vegetation,2669,2503,2410,1867,1263,1428,1522,3126,353147.606,3769099.752
Vegetation,2234,2193,2105,1566,1233,1368,1388,2565,353155.709,3769056.821
Vegetation,2669,2503,2410,1867,1263,1428,1522,3126,353141.434,3769096.453
Vegetation,2629,2419,2289,1784,1277,1474,1476,3216,353142.120,3769076.589
Vegetation,2491,2485,2237,1712,1206,1349,1368,2710,353135.682,3769056.832
Vegetation,2936,2631,2407,1919,1391,1531,1674,2816,353128.973,3769076.900
Vegetation,2234,2193,2105,1566,1233,1368,1388,2565,353155.140,3769052.980
Vegetation,2834,2589,2410,1919,1330,1506,1651,2938,353130.493,3769082.520
Vegetation,2826,2591,2355,1858,1365,1528,1627,2962,353124.117,3769060.055
Vegetation,2853,2591,2396,1898,1338,1557,1650,3106,353130.061,3769072.733
Vegetation,2529,2389,2246,1717,1218,1307,1366,2682,353149.168,3769060.780
Vegetation,2288,2149,2035,1567,1171,1225,1219,2019,353157.541,3769063.799
Vegetation,2790,2578,2353,1866,1241,1386,1452,2817,353125.714,3769090.464
Vegetation,2834,2589,2410,1919,1330,1506,1651,2938,353133.397,3769082.509
Vegetation,2256,2253,2175,1596,1255,1378,1374,2632,353159.118,3769049.856
Vegetation,2853,2591,2396,1898,1338,1557,1650,3106,353133.122,3769076.981
Vegetation,2767,2573,2399,1889,1241,1418,1523,2920,353132.503,3769099.560
Vegetation,2669,2503,2410,1867,1263,1428,1522,3126,353141.616,3769097.948
Vegetation,2256,2253,2175,1596,1255,1378,1374,2632,353156.699,3769042.653
Vegetation,2288,2149,2035,1567,1171,1225,1219,2019,353154.451,3769069.294
Vegetation,2256,2253,2175,1596,1255,1378,1374,2632,353150.078,3769040.046
Vegetation,2669,2503,2410,1867,1263,1428,1522,3126,353142.473,3769099.828
Vegetation,2667,2469,2373,1853,1322,1450,1526,3078,353147.051,3769080.076
Vegetation,2363,2433,2173,1646,1170,1202,1232,2332,353138.483,3769046.612
Vegetation,2826,2591,2355,1858,1365,1528,1627,2962,353122.582,3769066.347
Vegetation,2738,2556,2338,1829,1292,1485,1558,3024,353135.095,3769066.989
Vegetation,2669,2503,2410,1867,1263,1428,1522,3126,353141.822,3769095.028
Vegetation,2389,2411,2134,1644,1147,1220,1246,2481,353129.548,3769049.923
Vegetation,2667,2469,2373,1853,1322,1450,1526,3078,353141.195,3769088.783
Vegetation,2366,2379,2243,1652,1210,1361,1381,2870,353142.162,3769054.727
Vegetation,2886,2614,2387,1912,1340,1469,1645,2790,353129.473,3769088.721
Vegetation,2288,2149,2035,1567,1171,1225,1219,2019,353156.694,3769066.169
Vegetation,2790,2578,2353,1866,1241,1386,1452,2817,353123.488,3769092.546
Vegetation,2880,2538,2323,1847,1266,1434,1542,2775,353118.498,3769073.271
Vegetation,2306,2654,2394,1616,1149,1264,1248,2822,349336.040,3771658.120
Vegetation,2213,2558,2365,1582,1135,1294,1243,3217,349320.305,3771685.312
Vegetation,2270,2841,2553,1658,1147,1258,1268,3065,349370.446,3771686.678
Vegetation,2211,2616,2289,1565,1168,1276,1312,2881,349322.811,3771630.206
Vegetation,2397,2779,2514,1673,1189,1297,1324,2795,349372.893,3771644.378
Vegetation,2324,2678,2437,1645,1164,1288,1323,2727,349348.679,3771655.080
Vegetation,2260,2792,2542,1648,1151,1270,1257,3007,349364.129,3771710.851
Vegetation,2269,2709,2463,1660,1222,1388,1380,3076,349326.657,3771727.078
Vegetation,2222,2625,2351,1601,1182,1284,1284,2559,349323.416,3771705.549
Vegetation,2266,2605,2337,1580,1145,1298,1284,3062,349328.738,3771649.182
Vegetation,2164,2551,2318,1541,1151,1259,1254,2620,349292.370,3771688.747
Vegetation,2213,2558,2365,1582,1135,1294,1243,3217,349325.506,3771680.535
Vegetation,2177,2365,2157,1520,1191,1276,1254,2379,349288.966,3771643.292
Vegetation,2172,2520,2298,1560,1135,1228,1225,2661,349311.175,3771693.310
Vegetation,2288,2708,2410,1625,1159,1274,1268,2943,349354.904,3771675.889
Vegetation,2302,2581,2290,1604,1137,1270,1296,2602,349323.086,3771667.981
Vegetation,2321,2735,2437,1647,1184,1326,1338,3175,349355.378,3771667.690
Vegetation,2188,2578,2344,1563,1158,1273,1274,2881,349296.624,3771671.622
Vegetation,2160,2513,2286,1545,1154,1213,1245,2381,349309.785,3771698.988
Vegetation,2302,2862,2590,1685,1153,1279,1284,3254,349370.664,3771704.740
Vegetation,2306,2628,2320,1618,1150,1274,1247,2723,349333.576,3771661.233
Vegetation,2250,2659,2403,1602,1147,1227,1245,2659,349353.084,3771687.592
Vegetation,2213,2558,2365,1582,1135,1294,1243,3217,349323.089,3771688.073
Vegetation,2228,2590,2394,1590,1165,1287,1274,3039,349332.714,3771680.964
Vegetation,2230,2705,2448,1622,1134,1288,1257,2879,349355.205,3771723.156
Vegetation,2379,2876,2591,1678,1185,1309,1306,3254,349377.773,3771651.725
Vegetation,2379,2876,2591,1678,1185,1309,1306,3254,349377.145,3771652.701
Vegetation,2211,2603,2410,1588,1119,1237,1206,2727,349331.537,3771694.192
Vegetation,2397,2779,2514,1673,1189,1297,1324,2795,349378.439,3771641.484
Vegetation,2306,2628,2320,1618,1150,1274,1247,2723,349339.127,3771660.017
Vegetation,2261,2807,2546,1659,1135,1245,1278,3184,349361.874,3771700.095
Vegetation,2179,2492,2265,1547,1154,1244,1255,2521,349307.126,3771684.715
Vegetation,2280,2803,2527,1631,1188,1300,1300,3252,349374.000,3771723.210
Vegetation,2207,2510,2243,1565,1109,1212,1226,2626,349302.602,3771636.052
Vegetation,2228,2692,2446,1610,1139,1241,1257,2997,349354.831,3771705.123
Vegetation,2179,2492,2265,1547,1154,1244,1255,2521,349306.881,3771686.928
Vegetation,2277,2666,2413,1652,1192,1298,1304,2798,349335.937,3771730.811
Vegetation,2337,2901,2549,1673,1148,1345,1322,3486,349367.327,3771661.704
Vegetation,2188,2578,2344,1563,1158,1273,1274,2881,349293.998,3771675.536
Vegetation,2188,2578,2344,1563,1158,1273,1274,2881,349291.991,3771675.530
Vegetation,2260,2792,2542,1648,1151,1270,1257,3007,349365.418,3771718.500
Vegetation,2351,2739,2484,1668,1189,1328,1338,2896,349355.509,3771659.991
Vegetation,2378,2650,2373,1649,1193,1335,1348,2916,349379.400,3771634.409
Vegetation,2288,2708,2410,1625,1159,1274,1268,2943,349350.954,3771673.695
Vegetation,2274,2705,2439,1656,1219,1354,1338,2933,349339.787,3771721.444
Vegetation,2321,2735,2437,1647,1184,1326,1338,3175,349356.529,3771664.495
Vegetation,2280,2803,2527,1631,1188,1300,1300,3252,349373.693,3771727.451
Vegetation,2213,2558,2365,1582,1135,1294,1243,3217,349323.643,3771685.613
Vegetation,2324,2943,2603,1666,1178,1345,1328,3483,349376.129,3771663.182
Vegetation,2206,2535,2313,1563,1177,1289,1283,2852,349299.912,3771663.738
Vegetation,2767,3200,2995,2079,1286,1449,1530,3193,347422.951,3771067.340
Vegetation,2674,3026,2756,2021,1266,1429,1422,3557,347439.249,3771029.075
Vegetation,2620,3004,2755,1887,1236,1350,1371,3222,347400.202,3771063.885
Vegetation,2767,3200,2995,2079,1286,1449,1530,3193,347428.342,3771065.484
Vegetation,2858,3135,2941,2232,1403,1656,1686,3487,347430.450,3771051.606
Vegetation,2701,2916,2658,1943,1217,1446,1380,3322,347384.612,3771008.431
Vegetation,2674,3026,2756,2021,1266,1429,1422,3557,347436.684,3771021.572
Vegetation,2801,2944,2696,1997,1387,1646,1706,2985,347389.534,3771023.094
Vegetation,2632,3087,2845,1917,1258,1425,1430,3388,347410.829,3771068.692
Vegetation,2960,3081,2976,2464,2122,2346,2662,3601,347442.972,3771058.260
Vegetation,2721,2936,2690,1973,1332,1396,1502,2773,347387.983,3771015.067
Vegetation,2636,2895,2704,1870,1268,1478,1380,2828,347400.259,3771027.743
Vegetation,2612,2769,2622,1882,1439,1585,1804,3012,347405.395,3771004.708
Vegetation,2871,3209,3060,2253,1558,1700,1936,3287,347433.784,3771060.282
Vegetation,2834,3122,2836,2082,1457,1720,1782,3864,347386.202,3771050.234
Vegetation,2801,2944,2696,1997,1387,1646,1706,2985,347381.156,3771022.360
Vegetation,2730,2951,2725,1990,1242,1421,1432,3040,347392.876,3771061.566
Vegetation,2751,3100,2827,2116,1282,1428,1493,3039,347433.619,3771038.912
Vegetation,2730,2951,2725,1990,1242,1421,1432,3040,347397.999,3771062.276
Vegetation,2626,3077,2779,1899,1173,1378,1330,3598,347414.372,3771051.846
Vegetation,2535,2818,2674,1814,1281,1366,1339,3443,347418.467,3771011.296
Vegetation,2892,3031,2931,2419,1924,2274,2372,3176,347457.698,3771057.825
Vegetation,2617,3045,2741,1881,1288,1430,1398,3342,347412.385,3771044.607
Vegetation,2686,2872,2651,1945,1418,1662,1818,3354,347390.602,3771007.644
Vegetation,2860,3149,2853,2080,1385,1596,1703,3786,347387.063,3771042.828
Vegetation,2960,3081,2976,2464,2122,2346,2662,3601,347443.002,3771052.985
Vegetation,2960,3081,2976,2464,2122,2346,2662,3601,347443.024,3771059.281
Vegetation,2626,3077,2779,1899,1173,1378,1330,3598,347414.922,3771050.751
Vegetation,2801,2944,2696,1997,1387,1646,1706,2985,347384.161,3771023.569
Vegetation,2653,2965,2722,1874,1302,1349,1411,2734,347405.895,3771033.713
Vegetation,2802,3120,2840,2034,1378,1576,1613,3585,347391.197,3771042.720
Vegetation,2647,3054,2753,1891,1266,1422,1373,3114,347403.242,3771049.558
Vegetation,2769,2935,2699,2038,1424,1544,1650,3094,347386.243,3771060.285
Vegetation,2960,3081,2976,2464,2122,2346,2662,3601,347448.276,3771055.025
Vegetation,2626,3077,2779,1899,1173,1378,1330,3598,347415.349,3771056.104
Vegetation,2632,3087,2845,1917,1258,1425,1430,3388,347410.884,3771062.825
Vegetation,2647,3054,2753,1891,1266,1422,1373,3114,347401.610,3771049.108
Vegetation,2653,2965,2722,1874,1302,1349,1411,2734,347402.445,3771034.227
Vegetation,2804,2997,2757,1999,1412,1645,1730,3415,347395.873,3771038.456
Vegetation,2600,2991,2728,1883,1298,1447,1415,3548,347420.064,3771025.873
Vegetation,2668,3075,2782,1960,1253,1414,1422,2994,347426.590,3771034.135
Vegetation,2612,2769,2622,1882,1439,1585,1804,3012,347400.258,3771007.560
Vegetation,2636,3067,2764,1895,1223,1388,1369,3243,347408.140,3771053.692
Vegetation,2580,2915,2708,1839,1214,1392,1302,3474,347410.139,3771026.789
Vegetation,2607,2991,2731,1861,1212,1334,1312,2870,347412.829,3771034.944
Vegetation,2804,2997,2757,1999,1412,1645,1730,3415,347392.994,3771036.786
Vegetation,2588,2874,2651,1903,1291,1368,1436,3416,347437.131,3771014.627
Vegetation,2730,2951,2725,1990,1242,1421,1432,3040,347394.400,3771065.051
Vegetation,2636,2895,2704,1870,1268,1478,1380,2828,347400.474,3771023.645
Vegetation,2804,2997,2757,1999,1412,1645,1730,3415,347393.500,3771030.193
Vegetation,2322,3074,2783,1797,1211,1367,1344,3293,346823.037,3771660.727
Vegetation,2390,3284,2989,1851,1224,1370,1379,3725,346778.675,3771669.889
Vegetation,2260,3111,2794,1713,1132,1288,1265,3376,346797.857,3771659.641
Vegetation,2243,3066,2760,1712,1140,1280,1277,3371,346787.114,3771646.857
Vegetation,2251,3055,2837,1764,1171,1326,1288,3568,346843.756,3771641.579
Vegetation,2291,3012,2728,1728,1165,1332,1280,3282,346811.330,3771654.104
Vegetation,2321,3012,2749,1776,1195,1366,1386,3265,346829.122,3771650.808
Vegetation,2390,3284,2989,1851,1224,1370,1379,3725,346777.769,3771663.565
Vegetation,2434,3162,2883,1853,1184,1367,1389,3279,346799.375,3771671.235
Vegetation,2308,2947,2720,1768,1191,1334,1313,3209,346839.317,3771640.301
Vegetation,2281,2936,2629,1716,1184,1332,1350,3191,346797.362,3771633.070
Vegetation,2335,3104,2785,1751,1161,1315,1267,3347,346809.343,3771664.018
Vegetation,2321,3012,2749,1776,1195,1366,1386,3265,346827.120,3771655.888
Vegetation,2335,3104,2785,1751,1161,1315,1267,3347,346806.246,3771667.930
Vegetation,2241,3036,2719,1697,1135,1261,1256,3162,346798.863,3771642.671
Vegetation,2335,3104,2785,1751,1161,1315,1267,3347,346809.401,3771664.473
Vegetation,2322,3074,2783,1797,1211,1367,1344,3293,346821.363,3771660.857
Vegetation,2321,3012,2749,1776,1195,1366,1386,3265,346828.966,3771653.877
Vegetation,2260,3111,2794,1713,1132,1288,1265,3376,346790.019,3771653.513
Vegetation,2320,2903,2656,1749,1164,1316,1318,3281,346821.245,3771647.015
Vegetation,2319,2806,2512,1703,1186,1344,1332,3080,346814.281,3771633.710
Vegetation,2349,3103,2795,1824,1207,1352,1329,3360,346825.563,3771674.624
Vegetation,2335,3104,2785,1751,1161,1315,1267,3347,346802.933,3771661.300
Vegetation,2330,3074,2762,1762,1197,1356,1336,3229,346819.638,3771663.197
Vegetation,2307,2869,2554,1702,1172,1326,1299,3097,346806.421,3771639.891
Vegetation,2303,3097,2799,1807,1192,1396,1340,3458,346839.853,3771671.055
Vegetation,2330,3074,2762,1762,1197,1356,1336,3229,346817.276,3771669.798
Vegetation,2241,3036,2719,1697,1135,1261,1256,3162,346790.778,3771642.673
Vegetation,2241,3036,2719,1697,1135,1261,1256,3162,346791.261,3771645.734
Vegetation,2321,3012,2749,1776,1195,1366,1386,3265,346822.326,3771659.718
Vegetation,2356,3222,2920,1798,1239,1369,1418,3514,346789.951,3771665.535
Vegetation,2288,2923,2645,1708,1162,1313,1284,3267,346813.961,3771640.355
Vegetation,2320,2747,2505,1718,1164,1297,1310,2921,346820.135,3771635.652
Vegetation,2335,3104,2785,1751,1161,1315,1267,3347,346809.732,3771666.596
Vegetation,2260,3111,2794,1713,1132,1288,1265,3376,346794.447,3771654.333
Vegetation,2275,3143,2835,1736,1126,1274,1267,3422,346782.383,3771659.508
Vegetation,2349,3103,2795,1824,1207,1352,1329,3360,346820.917,3771673.823
Vegetation,2281,2936,2629,1716,1184,1332,1350,3191,346790.113,3771639.979
Vegetation,2434,3162,2883,1853,1184,1367,1389,3279,346792.157,3771673.951
Vegetation,2400,3091,2782,1824,1232,1382,1398,3226,346818.852,3771674.552
Vegetation,2356,3222,2920,1798,1239,1369,1418,3514,346789.871,3771660.900
Vegetation,2291,3012,2728,1728,1165,1332,1280,3282,346811.274,3771652.222
Vegetation,2260,2993,2694,1726,1206,1374,1400,3158,346781.851,3771633.234
Vegetation,2321,3012,2749,1776,1195,1366,1386,3265,346825.586,3771659.322
Vegetation,2338,3162,2852,1765,1158,1306,1291,3577,346794.121,3771663.046
Vegetation,2307,2869,2554,1702,1172,1326,1299,3097,346801.966,3771632.608
Vegetation,2321,3012,2749,1776,1195,1366,1386,3265,346826.091,3771656.532
Vegetation,2356,3222,2920,1798,1239,1369,1418,3514,346781.095,3771667.242
Vegetation,2260,3111,2794,1713,1132,1288,1265,3376,346790.673,3771659.612
Vegetation,2434,3162,2883,1853,1184,1367,1389,3279,346791.888,3771670.593
Vegetation,1528,1885,1726,1308,1057,1249,1025,1686,350105.441,3773211.730
Vegetation,1606,2243,1980,1396,1196,1345,1201,3536,350115.678,3773204.220
Vegetation,1840,2085,1968,1336,1081,1140,1041,1903,350173.203,3773170.518
Vegetation,1652,2175,1962,1347,1238,1164,1086,2318,350125.704,3773194.614
Vegetation,1595,2274,1897,1316,1151,1118,1068,1793,350112.787,3773183.649
Vegetation,1588,1632,1654,1264,1161,1168,1161,1602,350147.882,3773248.940
Vegetation,1906,2170,2068,1404,1163,1125,1093,1959,350172.278,3773185.392
Vegetation,1522,1605,1497,1183,1074,1156,1022,1656,350088.543,3773201.685
Vegetation,1551,2195,1849,1269,1196,1147,1057,1866,350100.272,3773183.655
Vegetation,1637,2082,1847,1298,1188,1152,1052,1799,350125.610,3773189.498
Vegetation,1749,1998,1841,1354,1125,1209,1190,2520,350147.817,3773198.442
Vegetation,1580,1794,1623,1235,1112,1177,1102,1780,350132.982,3773174.870
Vegetation,2221,2929,2600,1711,1236,1279,1305,2779,350181.200,3773180.604
Vegetation,1906,2170,2068,1404,1163,1125,1093,1959,350172.278,3773187.045
Vegetation,1724,1780,1762,1267,1080,1119,1122,1768,350162.739,3773181.286
Vegetation,1710,1844,1831,1342,1204,1212,1188,1986,350141.957,3773234.834
Vegetation,2080,2823,2421,1635,1181,1258,1251,2754,350187.025,3773178.717
Vegetation,1906,2170,2068,1404,1163,1125,1093,1959,350177.665,3773183.436
Vegetation,1674,1760,1681,1300,1102,1157,1157,1623,350156.047,3773183.460
Vegetation,1651,1809,1686,1309,1165,1213,1149,2000,350147.180,3773186.261
Vegetation,1541,1725,1522,1167,1126,1137,1124,1891,350127.798,3773168.673
Vegetation,1563,2240,1904,1328,1213,1190,1131,2772,350108.184,3773192.979
Vegetation,1558,2061,1839,1344,1136,1206,1182,2415,350109.243,3773204.034
Vegetation,1632,2173,2014,1364,1238,1196,1130,2640,350122.551,3773205.762
Vegetation,1707,2173,2030,1363,1172,1141,1131,2276,350133.871,3773206.095
Vegetation,2142,2697,2363,1579,1233,1419,1286,2889,350160.584,3773218.988
Vegetation,1997,2370,2185,1495,1291,1228,1307,2500,350156.593,3773228.913
Vegetation,1538,1676,1650,1127,1097,1072,1010,1687,350137.072,3773133.738
Vegetation,1818,2058,1932,1316,1085,1175,1082,1910,350170.524,3773162.672
Vegetation,1606,2243,1980,1396,1196,1345,1201,3536,350119.978,3773209.368
Vegetation,1578,2043,1925,1344,1099,1106,1065,1776,350126.691,3773212.682
Vegetation,1658,1690,1682,1197,1081,1136,1084,1622,350166.371,3773161.514
Vegetation,1487,1625,1591,1207,1047,1209,1056,1817,350098.444,3773209.995
Vegetation,2107,2599,2328,1603,1361,1386,1331,3252,350164.038,3773233.022
Vegetation,1493,1544,1442,1149,1175,1080,1042,1594,350132.549,3773147.622
Vegetation,1491,1785,1696,1286,1041,1136,1057,1861,350127.821,3773224.557
Vegetation,1600,1852,1804,1324,1079,1102,1102,1734,350136.336,3773227.543
Vegetation,2192,2677,2401,1617,1234,1264,1272,2544,350178.529,3773208.590
Vegetation,2107,2599,2328,1603,1361,1386,1331,3252,350162.603,3773233.526
Vegetation,1567,1641,1585,1248,1195,1145,1144,1581,350158.920,3773171.891
Vegetation,1674,1760,1681,1300,1102,1157,1157,1623,350159.692,3773182.985
Vegetation,1997,2370,2185,1495,1291,1228,1307,2500,350155.706,3773224.779
Vegetation,1491,1785,1696,1286,1041,1136,1057,1861,350127.405,3773227.301
Vegetation,1588,1632,1654,1264,1161,1168,1161,1602,350149.054,3773240.567
Vegetation,1796,2054,1970,1388,1143,1154,1177,2059,350143.907,3773223.130
